ticker,strategy_name,strategy_params,fee_bps,cagr,sharpe,max_dd,trades,final_equity,start_date,end_date
SPY,momentum,"{'lookback_period': 50, 'threshold': 0.01}",5.0,0.07062276286762392,0.7083984738268251,-0.1880022853126343,145,2.0584250846195316,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 15, 'threshold': 0.015}",5.0,0.07015084778190683,0.8385590515382192,-0.12562572136206795,319,2.0488464114892952,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 20, 'threshold': 0.015}",5.0,0.062287286564914446,0.7153229870853091,-0.2099923737236915,265,1.8950624568555205,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 25, 'threshold': 0.01}",5.0,0.061093754347659734,0.6611485718327516,-0.14397436417727338,223,1.872657743819322,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 20, 'threshold': 0.02}",5.0,0.06056775234488332,0.7365430344871419,-0.17681966000733584,277,1.8628601205630833,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 35, 'threshold': 0.015}",5.0,0.05768853711501798,0.6382656687947074,-0.1987870413024948,179,1.8100477574526845,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 15, 'threshold': 0.01}",5.0,0.056490317316538086,0.6340903193127839,-0.14809009959744346,323,1.78847165168657,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 45, 'threshold': 0.015}",5.0,0.055081409321313446,0.5907440511172544,-0.24196351112443482,173,1.763399795393981,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 35, 'threshold': 0.01}",5.0,0.054830082062484076,0.5910507150531634,-0.18751220223470377,189,1.7589609648290092,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 15, 'threshold': 0.02}",5.0,0.05235258454509473,0.6991522602940089,-0.1329727116484969,362,1.7157428084983886,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 45, 'threshold': 0.01}",5.0,0.05142598567284096,0.5409890798261091,-0.2363351216277404,171,1.6998276313911638,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 45, 'threshold': 0.02}",5.0,0.05105803592551439,0.5785342030930986,-0.20754029339873747,183,1.6935449293837894,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 50, 'threshold': 0.015}",5.0,0.04997795707473207,0.5284682850590932,-0.19218409560419603,175,1.6752239558337614,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 35, 'threshold': 0.02}",5.0,0.04992019400842285,0.5853191480586271,-0.2503506028253316,185,1.6742492173695633,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 40, 'threshold': 0.015}",5.0,0.048992569618437676,0.5368464518378473,-0.243485363505636,171,1.6586659508605979,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 30, 'threshold': 0.03}",5.0,0.047188629920274616,0.6175676344342227,-0.19149985758440513,219,1.6287368392444117,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 20, 'threshold': 0.025}",5.0,0.04711280361907577,0.6279671597724517,-0.11911744075758224,284,1.6274895853713318,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 20, 'threshold': 0.01}",5.0,0.0467142021264908,0.5267566368153522,-0.20685504074962824,273,1.6209472684998119,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 25, 'threshold': 0.015}",5.0,0.04583755248917942,0.5302411603451094,-0.19720119878854347,251,1.606642364512091,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 35, 'threshold': 0.025}",5.0,0.04559493251445246,0.5531794778137553,-0.2657452664497948,193,1.6027036125744052,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 30, 'threshold': 0.01}",5.0,0.04439840411677509,0.5038079642190701,-0.24920242985673025,205,1.5834064602186424,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 20, 'threshold': 0.03}",5.0,0.04399072157289985,0.6280798382321576,-0.12563770477283076,270,1.5768797234421656,2015-01-01,2025-08-12
SPY,momentum,"{'lookback_period': 10, 'threshold': 0.01}",5.0,0.04350481368368908,0.5157520291078167,-0.145263536546006,402,1.5691324741422383,2015-01-01,2025-08-12
