ticker,fast,slow,fee_bps,cagr,sharpe,max_dd,trades,final_equity
SPY,25,120,5.0,0.12198773821765774,1.0140572136656953,-0.15293275346758306,9,1.5825496574913687
SPY,30,180,5.0,0.11422771204102133,1.0469697697230522,-0.15368908340494025,5,1.5393472804178263
SPY,20,180,5.0,0.11308758377723094,1.0272662826663392,-0.1571374324850362,7,1.533075109429255
SPY,10,40,5.0,0.1107128667193058,0.8920265045799322,-0.13968739263113417,25,1.520072607251049
SPY,25,180,5.0,0.10980454109805793,1.0098462976340308,-0.16700829734268374,5,1.5151210825154544
SPY,30,160,5.0,0.10776564048855941,0.9523602709638355,-0.13567763140662403,5,1.5040505075893342
SPY,5,120,5.0,0.1076040340365565,0.9301426784227551,-0.19789605587064318,13,1.5031756364561757
SPY,15,40,5.0,0.10681129360650332,0.8642210565735958,-0.193984561373847,21,1.498889585826364
SPY,20,100,5.0,0.10639601155182454,0.8651104101316114,-0.19329395167811225,9,1.4966479694881223
SPY,5,40,5.0,0.10572756250689053,0.8507158331000099,-0.12882201625588163,27,1.4930450807644193
SPY,30,140,5.0,0.10434691926586481,0.9267058529048712,-0.12252593976254089,7,1.4856240964881846
SPY,25,160,5.0,0.10407541071938753,0.9364299393656729,-0.11147333989338604,7,1.4841679907641054
SPY,20,140,5.0,0.10367012928626651,0.9188756496415535,-0.15625209640880555,9,1.4819964481106178
SPY,30,120,5.0,0.10338111972840935,0.8762346143999261,-0.1921380542898531,9,1.48044935772956
SPY,20,120,5.0,0.1024613632992113,0.8709366585942966,-0.2126557567361178,9,1.4755338832130205
SPY,30,100,5.0,0.10060023892557735,0.8189599821673049,-0.21895888097047878,7,1.4656248518984625
SPY,10,80,5.0,0.09968060736387296,0.8212440708032723,-0.2060340339086073,15,1.4607469798801735
SPY,15,200,5.0,0.09925832606133178,0.9450879066817915,-0.166974767775934,5,1.4585112124112292
SPY,10,100,5.0,0.0988471900746617,0.8342084373239714,-0.21928979396713133,15,1.4563369180798653
SPY,30,200,5.0,0.09871829523664566,0.9548721188903038,-0.1686056540869505,3,1.4556557575237055
SPY,25,140,5.0,0.0972457610780233,0.8720878310227889,-0.16173214783283874,9,1.4478908996559634
SPY,10,120,5.0,0.09657724234623655,0.847171045196974,-0.22274573849295387,11,1.4443759777588583
SPY,25,100,5.0,0.09424470763179538,0.773592092210256,-0.24445736413014163,7,1.432162081355459
SPY,15,180,5.0,0.09265573372613778,0.8564645834341471,-0.21580748515185333,13,1.4238861349439595
SPY,15,120,5.0,0.09257497939314407,0.8216199073482584,-0.22107239913639876,9,1.4234664964571035
SPY,15,160,5.0,0.09226965472840254,0.8269464971228011,-0.14980270951280594,11,1.4218807195870704
SPY,5,100,5.0,0.09199777384033836,0.775260499676245,-0.247099766505692,17,1.4204697554181651
SPY,20,200,5.0,0.0918487890513886,0.8781254598181059,-0.18914340036335453,7,1.4196970229463386
SPY,30,80,5.0,0.0913696720925361,0.7395388438952247,-0.261884818438062,9,1.4172141442491004
SPY,15,80,5.0,0.08929314579419101,0.7431583579648343,-0.22658033332494376,13,1.4064907619340883
SPY,20,160,5.0,0.08758998968409903,0.8068878756226788,-0.16217643332252052,9,1.397740975708303
SPY,25,200,5.0,0.08581325036116128,0.8294737210338767,-0.20687201074292938,5,1.3886566942517988
SPY,20,60,5.0,0.08499988827883675,0.6902138753655462,-0.267489190819881,17,1.3845128528854451
SPY,10,200,5.0,0.08489261101664192,0.8264598553047199,-0.17566916379016828,7,1.3839669990757266
SPY,30,40,5.0,0.084504124560838,0.6762492439268665,-0.30721241053859594,25,1.381991630995436
SPY,5,80,5.0,0.08268718106890671,0.708101780469734,-0.22546482072083118,21,1.3727809037954755
SPY,25,40,5.0,0.08249426677177496,0.6755848947294717,-0.267210730519975,19,1.3718056614400245
SPY,20,80,5.0,0.08168480755262242,0.6749779486430248,-0.24131525247545937,13,1.3677192484785319
SPY,25,80,5.0,0.08086579364630331,0.659574328625994,-0.2625879559563463,13,1.3635938899071818
SPY,15,140,5.0,0.07944256770864211,0.7199979531804708,-0.21444032066142926,13,1.3564473113762496
SPY,10,180,5.0,0.07913237536837814,0.7477430172640256,-0.21548849504583367,11,1.3548934455452935
SPY,20,40,5.0,0.0776605689082166,0.6354441307059361,-0.28199558766317767,19,1.3475388027985185
SPY,5,160,5.0,0.07683304863790053,0.711437107850241,-0.22014286154373286,15,1.343416829550692
SPY,25,60,5.0,0.07624017884809331,0.6189791936076525,-0.2784302011353842,15,1.340469491204361
SPY,5,140,5.0,0.07585271347643019,0.6954335253554633,-0.2204603061060475,17,1.3385459010666145
SPY,15,100,5.0,0.0752601083836466,0.645795071936078,-0.2686784482993434,13,1.3356078866183612
SPY,5,60,5.0,0.07521633610739187,0.6385794258733142,-0.21952484839888098,25,1.3353910644520615
SPY,5,200,5.0,0.07306628612375032,0.7295311868504386,-0.1939989928306366,13,1.3247734001927847
SPY,15,60,5.0,0.07258831532857224,0.6139790864451592,-0.24757289061000032,19,1.3224216407123424
SPY,5,180,5.0,0.07064194681144409,0.6846548250100444,-0.24031930989127415,17,1.3128772138783313
SPY,10,60,5.0,0.06759857001352887,0.5862678276459121,-0.219121615840857,21,1.2980569396440615
SPY,10,140,5.0,0.06663877642123506,0.6170950210739193,-0.25936259147742535,13,1.2934091576710944
SPY,10,160,5.0,0.054480584083690164,0.5167514370329315,-0.2680491568477622,15,1.2356062073890983
SPY,30,60,5.0,0.05330601022513082,0.46275082793995304,-0.3490383928113586,17,1.2301264097120106
