ticker,strategy_name,strategy_params,fee_bps,cagr,sharpe,max_dd,trades,final_equity,start_date,end_date
SPY,mean_reversion,"{'lookback_period': 35, 'std_dev_threshold': 2.25}",5.0,0.0375727289760579,0.5308887256226149,-0.09662896574272739,140,1.4772910684874705,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 35, 'std_dev_threshold': 2.5}",5.0,0.033772707366041654,0.5706485866564034,-0.06283975853637835,74,1.4210455502154158,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 30, 'std_dev_threshold': 2.5}",5.0,0.03092144191510271,0.524020129103391,-0.08280709329866742,78,1.3801241646983187,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 40, 'std_dev_threshold': 2.25}",5.0,0.02846209185173998,0.4132925630953736,-0.0966289657427275,132,1.3456879242002062,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 20, 'std_dev_threshold': 2.0}",5.0,0.028301445575682926,0.4140135715122274,-0.12119760696640647,286,1.3434658352521143,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 30, 'std_dev_threshold': 2.75}",5.0,0.02665052263476486,0.5063620361041911,-0.08280709329866742,50,1.3208217144662422,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 40, 'std_dev_threshold': 2.5}",5.0,0.025603232408794696,0.40177268983127484,-0.09662896574272761,82,1.306636781799976,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 50, 'std_dev_threshold': 2.75}",5.0,0.02457266599685215,0.40759846127461846,-0.0966289657427275,48,1.2928131592986745,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 25, 'std_dev_threshold': 2.5}",5.0,0.024245022307086472,0.42695275782997866,-0.08449506696380105,86,1.288446097745295,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 45, 'std_dev_threshold': 3.0}",5.0,0.024148578312541025,0.5428596885837276,-0.05387339148418513,28,1.2871631725695274,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 50, 'std_dev_threshold': 2.5}",5.0,0.023807207431150834,0.339500298958209,-0.11289136427202795,56,1.2826314483676449,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 30, 'std_dev_threshold': 2.0}",5.0,0.023529060525115053,0.32622950508243853,-0.10846230010938729,260,1.278949713739635,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 45, 'std_dev_threshold': 2.5}",5.0,0.02331455195002463,0.3653030854855945,-0.0966289657427275,72,1.2761168763418067,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 40, 'std_dev_threshold': 2.75}",5.0,0.022876314860958757,0.4936111645602999,-0.05434645478844313,44,1.2703470945090554,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 45, 'std_dev_threshold': 2.75}",5.0,0.02248156162560111,0.37727318672747717,-0.0966289657427275,40,1.2651700494119211,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 20, 'std_dev_threshold': 2.25}",5.0,0.022307082411281653,0.37144497750301503,-0.08280709329866753,152,1.2628879120206713,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 30, 'std_dev_threshold': 2.25}",5.0,0.021582158282957176,0.32458906980231533,-0.09662896574272761,144,1.2534459761100172,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 15, 'std_dev_threshold': 2.0}",5.0,0.019961306474394647,0.30873754416835497,-0.11342247408352879,288,1.2325656480807359,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 25, 'std_dev_threshold': 2.0}",5.0,0.019494427402836134,0.27785456824860655,-0.09662896574272761,270,1.2266098712932694,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 25, 'std_dev_threshold': 2.25}",5.0,0.01734102944824656,0.2850177109178685,-0.11197216136796695,138,1.1994757272509267,2015-01-01,2025-08-12
SPY,mean_reversion,"{'lookback_period': 35, 'std_dev_threshold': 2.75}",5.0,0.016645175935617207,0.3643108684248507,-0.06186286788207551,46,1.1908244547833988,2015-01-01,2025-08-12
