ticker,strategy_name,strategy_params,fee_bps,cagr,sharpe,max_dd,trades,final_equity,start_date,end_date
GOOG,sma,"{'fast_period': 30, 'slow_period': 180}",5.0,0.1551579969513821,0.7611151116866892,-0.30790146382611616,17,4.599452343130295,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 25, 'slow_period': 180}",5.0,0.15288182452607413,0.755027698836023,-0.32733456378193604,17,4.504471836973504,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 30, 'slow_period': 200}",5.0,0.1488950031930063,0.7334608787803618,-0.3079014638261163,13,4.342379045669152,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 25, 'slow_period': 200}",5.0,0.14628018127102593,0.7264359042838088,-0.31039926538839535,13,4.238955393747132,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 10, 'slow_period': 180}",5.0,0.14462339222983167,0.7387298490741122,-0.26972088321212273,27,4.174584378103869,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 15, 'slow_period': 180}",5.0,0.14411931674342227,0.7318637729265787,-0.2897511058248905,19,4.155175969084663,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 20, 'slow_period': 180}",5.0,0.14148656662082781,0.7176024884741902,-0.2982568360777337,17,4.055128556573183,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 10, 'slow_period': 60}",5.0,0.14138769272950125,0.7311281690926864,-0.4089023404917529,53,4.051414103447012,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 20, 'slow_period': 140}",5.0,0.14132122076904796,0.7250421587457234,-0.2897511058248907,17,4.0489186446534395,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 15, 'slow_period': 160}",5.0,0.13892578665693844,0.7088870304436978,-0.3177369411943567,19,3.959913844516971,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 15, 'slow_period': 200}",5.0,0.1388627356345431,0.7041615346398983,-0.2897511058248907,19,3.9575952388379103,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 15, 'slow_period': 140}",5.0,0.1379053581695402,0.7186250321936765,-0.28052484862272,21,3.9225398465446877,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 20, 'slow_period': 200}",5.0,0.13669022222294291,0.6915969735462502,-0.31019165648377744,17,3.878451330046344,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 10, 'slow_period': 200}",5.0,0.1344054683774356,0.6885841282091466,-0.2901062302719781,21,3.796767125827427,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 20, 'slow_period': 160}",5.0,0.13343573233260986,0.6852347007431181,-0.2945224446699587,19,3.762570652684113,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 5, 'slow_period': 100}",5.0,0.13102309134087653,0.6929160991610195,-0.22511502355426039,53,3.678698714912281,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 25, 'slow_period': 120}",5.0,0.13072771901614577,0.6820506484452235,-0.2963414007091745,21,3.668547711277752,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 5, 'slow_period': 180}",5.0,0.12866727290627122,0.6792484691917735,-0.34268077599903524,33,3.598439362849666,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 25, 'slow_period': 140}",5.0,0.12766522058621965,0.6669676718637713,-0.3325837914209573,17,3.564784157834605,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 30, 'slow_period': 120}",5.0,0.12765018519540017,0.6665460056341915,-0.33632534528698377,23,3.5642813527695467,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 30, 'slow_period': 160}",5.0,0.12711961014639206,0.6554704542470118,-0.33193049479925196,17,3.546579224102827,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 10, 'slow_period': 160}",5.0,0.12613483642646295,0.6643320469649812,-0.27008602277051663,29,3.5139340473492213,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 10, 'slow_period': 140}",5.0,0.12596059436301155,0.6670448753947572,-0.26249391669477007,29,3.508186348627689,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 20, 'slow_period': 120}",5.0,0.12571703198252893,0.6605363043798675,-0.2967467775159526,21,3.500166256484826,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 30, 'slow_period': 140}",5.0,0.12153523993099857,0.6369429662431821,-0.3079014638261164,17,3.365031317383467,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 30, 'slow_period': 100}",5.0,0.11887436491657155,0.6347486450894103,-0.3000257431876019,31,3.281522842503654,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 5, 'slow_period': 200}",5.0,0.11822885611190181,0.6304970029759289,-0.34818932769882915,31,3.2615492529903234,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 5, 'slow_period': 160}",5.0,0.11804366384395415,0.6313525967543461,-0.2970993989417392,37,3.2558393171015503,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 20, 'slow_period': 100}",5.0,0.11754321833931658,0.6328596593202459,-0.2697208832121226,33,3.2404545932659,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 10, 'slow_period': 80}",5.0,0.11709286657756346,0.6312019605458371,-0.2825691102328516,47,3.226666158123416,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 5, 'slow_period': 60}",5.0,0.11385842671562396,0.621425387449341,-0.39913513534834555,71,3.129187678433225,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 15, 'slow_period': 120}",5.0,0.11154753356054692,0.6098617965842533,-0.27714271074966423,29,3.061184429126362,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 5, 'slow_period': 80}",5.0,0.11012795214897375,0.6062493426716314,-0.32183621397324447,55,3.0200764277690517,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 15, 'slow_period': 60}",5.0,0.1080885731365393,0.5963550818764785,-0.41937253768724236,53,2.961894999913933,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 25, 'slow_period': 160}",5.0,0.10772635475698866,0.5802318093205011,-0.36539140680259774,19,2.9516680669905617,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 5, 'slow_period': 120}",5.0,0.107668401551124,0.5829601202481139,-0.3279748977155782,57,2.9500347771005235,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 20, 'slow_period': 60}",5.0,0.10640766287907044,0.5887889885718092,-0.39880230883671464,47,2.91470542170004,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 5, 'slow_period': 140}",5.0,0.10619726629193793,0.588151950811151,-0.3202705046421901,45,2.908846977983707,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 30, 'slow_period': 60}",5.0,0.10529284306039144,0.5938784544958935,-0.3330413117697618,43,2.883784757528898,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 20, 'slow_period': 40}",5.0,0.10485536493673586,0.5787598128745252,-0.4157971029087595,65,2.87173222650188,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 20, 'slow_period': 80}",5.0,0.10482254227881893,0.5813661520427129,-0.38078825062802535,37,2.8708298036823487,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 15, 'slow_period': 80}",5.0,0.1005321725948769,0.5668559871088854,-0.3178509890595118,41,2.7550571206917094,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 10, 'slow_period': 120}",5.0,0.09994120975156462,0.5636459124627256,-0.27058100272937735,37,2.739446113081615,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 30, 'slow_period': 80}",5.0,0.09763733386393203,0.5437315282624372,-0.34417615323042805,31,2.6793482130760236,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 10, 'slow_period': 40}",5.0,0.09427088849947096,0.533381649475543,-0.4056188214200479,81,2.5936778026153213,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 25, 'slow_period': 40}",5.0,0.0921973519883823,0.5317885316021614,-0.4336410373106663,67,2.5421520547452108,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 25, 'slow_period': 100}",5.0,0.08778851789453346,0.499865174462378,-0.31646379817538384,31,2.4356635293099522,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 25, 'slow_period': 60}",5.0,0.08663427894203268,0.5038911077515398,-0.41395149210203663,43,2.4084602011160974,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 25, 'slow_period': 80}",5.0,0.08384583941312762,0.48621548097385586,-0.3633657629779198,37,2.343873155673002,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 15, 'slow_period': 100}",5.0,0.0788686359168389,0.46875147719584936,-0.3102444498399396,37,2.2324745402376895,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 10, 'slow_period': 100}",5.0,0.078745166523285,0.47028790945758153,-0.3215117004902216,45,2.229773078495324,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 15, 'slow_period': 40}",5.0,0.06823651814009923,0.42529904232320953,-0.4755660727830334,65,2.010402921436006,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 5, 'slow_period': 40}",5.0,0.056000644290157275,0.3642909268600873,-0.5065832898736109,119,1.779721442974811,2015-01-01,2025-08-12
GOOG,sma,"{'fast_period': 30, 'slow_period': 40}",5.0,0.04834139221942735,0.33496152769654064,-0.4733419789993506,75,1.6478053328001343,2015-01-01,2025-08-12
