date,equity,cash,gross_exposure,net_exposure,unrealized_pnl_total,realized_pnl_total,fees_paid,total_trades
2023-09-21,91004.00216358539,122855.44517202009,31851.443008434693,-31851.443008434693,-286.73039301384387,-8587.507274086043,121.76016931456097,74
2023-09-22,91037.57366730685,122900.7262678008,31863.15260049395,-31863.15260049395,-253.14928478098696,-8587.507274086043,121.76977382595875,76
2023-09-25,90894.86930054959,122708.08450481707,31813.215204267482,-31813.215204267482,-393.36073849077263,-8589.959163860965,121.81079709850196,78
2023-09-26,91359.48715535765,159883.5685595239,68524.08140416625,-68524.08140416625,79.18245585352264,-8589.959163860965,129.73613663472094,80
2023-09-27,91265.49591748175,159714.64078166324,68449.1448641815,-68449.1448641815,-14.433715328978508,-8590.298163160955,129.77220402813597,82
2023-09-28,90780.60333731947,158866.16123012532,68085.55789280585,-68085.55789280585,-492.49151675383035,-8596.952133659668,129.95301226686595,84
2023-09-29,90838.47811838068,158967.34548441306,68128.86736603238,-68128.86736603238,-434.5517483409072,-8596.994368399179,129.9757648790793,86
2023-10-02,90567.62869688851,158493.41913863897,67925.79044175046,-67925.79044175046,-696.941025767407,-8605.353294657029,130.07698268687932,88
2023-10-03,91617.91307842401,160331.57446122478,68713.66138280077,-68713.66138280077,353.73546224828294,-8605.353294657029,130.46908916709748,90
2023-10-04,90899.90095033766,159074.98626165307,68175.08531131542,-68175.08531131542,-354.7408488721788,-8614.621235546247,130.7369652437655,92
2023-10-05,91013.14033474939,159273.0229155436,68259.88258079422,-68259.88258079422,-241.4591697572995,-8614.621235546247,130.77925994691057,94
2023-10-06,90035.70032183465,157562.68738765348,67526.98706581883,-67526.98706581883,-1186.2500769176675,-8646.906150710067,131.14345053743625,96
2023-10-09,89639.56796494388,121015.46027803335,31375.89231308947,-31375.89231308947,-727.6959651306172,-9493.816620011054,138.9194499142878,98
2023-10-10,89470.98466007772,120785.84221675326,31314.857556675535,-31314.857556675535,-889.6499678520635,-9500.397078351396,138.96829371865755,100
2023-10-11,89287.58167358878,156257.51654300216,66969.93486941338,-66969.93486941338,-1065.5075992310358,-9500.397078351396,146.51364882860838,102
2023-10-12,89600.57917629229,120962.75692231163,31362.177746019337,-31362.177746019337,-350.23185434042614,-9895.168556700917,154.02041266619955,104
2023-10-13,89875.71407525896,121332.23694128635,31456.522866027393,-31456.522866027393,-75.01817699069879,-9895.168556700917,154.09919104926286,106
2023-10-16,89532.30091289159,120868.63238529676,31336.331472405174,-31336.331472405174,-412.179421932418,-9901.321870567848,154.19779460798011,108
2023-10-17,89576.70416347493,156763.537144005,67186.83298053007,-67186.83298053007,-360.1385421321935,-9901.321870567848,161.83542382483682,110
2023-10-18,90464.68087046007,158313.37723380205,67848.69636334198,-67848.69636334198,528.1681925094545,-9901.321870567848,162.16545148135148,112
2023-10-19,91072.65266136981,122950.06092213272,31877.408260762913,-31877.408260762913,542.2410037790786,-9299.891428969859,169.69691343921662,114
2023-10-20,91498.3476176676,160126.57672311296,68628.22910544535,-68628.22910544535,975.8637539019592,-9299.891428969859,177.62470726427586,116
2023-10-23,91454.25342954682,160044.9662129886,68590.71278344178,-68590.71278344178,930.4397599962564,-9298.527099796407,177.6592306528127,118
2023-10-24,90854.08806310705,122655.11445208742,31801.026388980372,-31801.026388980372,155.59730092073485,-9115.884754626495,185.62448318695408,120
2023-10-25,91471.29185197211,123486.29370052107,32015.001848548956,-32015.001848548956,772.978627943987,-9115.884754626495,185.80202134515682,122
2023-10-26,91968.0541813642,124156.91297045114,32188.858789086935,-32188.858789086935,1269.884333213566,-9115.884754626495,185.94539722263679,124
2023-10-27,91963.70203142264,124151.00628888463,32187.30425746199,-32187.30425746199,1262.4723661374187,-9112.792852424815,185.9774822897382,126
2023-10-30,91582.27970076958,160273.3340316929,68691.05433092333,-68691.05433092333,888.759935374983,-9112.792852424815,193.68738218035293,128
2023-10-31,91202.17634884329,159603.88691181302,68401.71056296973,-68401.71056296973,503.9263121676097,-9107.919862739856,193.8301005842287,130
2023-11-01,90243.46297084677,157926.2708849668,67682.80791412003,-67682.80791412003,-442.94930237674987,-9119.39991208759,194.1878146886518,132
2023-11-02,88980.1079717285,155715.45268160585,66735.34470987735,-66735.34470987735,-1651.201405988243,-9174.032276097838,194.6583461851778,134
2023-11-03,88283.39421738515,154496.0895463828,66212.69532899765,-66212.69532899765,-2304.962043620584,-9216.7259320008,194.91780699320486,136
2023-11-06,88072.10951768461,154126.23834822656,66054.12883054194,-66054.12883054194,-2501.94108915794,-9230.952871952384,194.99652120481463,138
2023-11-07,87665.75909723609,153415.17238830132,65749.41329106523,-65749.41329106523,-2875.5490284584694,-9263.543984505064,195.14788980012966,140
2023-11-08,87620.49780553837,153335.88053682953,65715.38273129116,-65715.38273129116,-2917.294189502796,-9267.043261860328,195.16474309825955,142
2023-11-09,88129.41503084861,154226.5829244079,66097.1678935593,-66097.1678935593,-2408.187451810856,-9267.043261860328,195.35425547994342,144
2023-11-10,86870.21890361326,152023.1559160802,65152.93701246694,-65152.93701246694,-3544.8073813067817,-9389.151164990848,195.8225500888209,146
2023-11-13,87002.81599116648,152254.95858718382,65252.14259601734,-65252.14259601734,-3412.1609596403996,-9389.151164990848,195.87188420201124,148
2023-11-14,85667.02418196373,149917.5745075027,64250.55032553897,-64250.55032553897,-4580.201795797751,-9556.40605147092,196.36797076734035,150
2023-11-15,85574.80452088935,149755.92546327828,64181.12094238894,-64181.12094238894,-4661.043189874898,-9567.750055039083,196.40223419641168,152
2023-11-16,85508.06661961999,149639.1300686616,64131.0634490416,-64131.0634490416,-4719.266760427166,-9576.239613765074,196.4270061874987,154
2023-11-17,85460.69086280321,149556.2176135555,64095.52675075228,-64095.52675075228,-4760.736706084539,-9582.12786119448,196.44456991750295,156
2023-11-20,84823.5790186174,148441.40220917758,63617.82319056019,-63617.82319056019,-5303.229457566881,-9676.510432005014,196.68109181044895,158
2023-11-21,85077.60382172532,148885.86446125142,63808.260639526095,-63808.260639526095,-5049.11024214009,-9676.510432005014,196.77550412930097,160
2023-11-22,84823.75542197442,148441.62534811997,63617.86992614555,-63617.86992614555,-5266.036995855624,-9713.33786798763,196.86971418205516,162
2023-11-24,84849.01633633372,148485.7880666,63636.77173026629,-63636.77173026629,-5240.003659699019,-9714.096582095919,196.8834218710943,164
2023-11-27,84934.06192408835,148634.62496517293,63700.56304108458,-63700.56304108458,-5154.926519198854,-9714.096582095919,196.91497461663283,166
2023-11-28,84819.00851952862,148433.29104748057,63614.282527951946,-63614.282527951946,-5252.86584619655,-9731.167921271255,196.9577130033301,168
2023-11-29,84872.33859107952,148526.60403138364,63654.26544030412,-63654.26544030412,-5199.515970398286,-9731.167921271255,196.9775172506991,170
2023-11-30,84819.82263920893,114508.65301855211,29688.830379343177,-29688.830379343177,-2445.0116239023264,-12530.97456518529,204.19117170319987,172
2023-12-01,84682.48004459438,148198.36700109625,63515.886956501876,-63515.886956501876,-2575.208648652634,-12530.97456518529,211.33674156745428,174
2023-12-04,85136.96052509385,114936.74889855582,29799.788373461965,-29799.788373461965,-998.9281788023563,-13645.719939643835,218.39135645972127,176
2023-12-05,85102.47327844515,114888.34237173769,29785.86909329254,-29785.86909329254,-1031.6796397598755,-13647.445422360772,218.4016594339721,178
2023-12-06,85248.58417670478,115085.60013573199,29837.015959027205,-29837.015959027205,-885.5268521530699,-13647.445422360772,218.4435487811337,180
2023-12-07,84926.2125758761,114650.41300857857,29724.20043270248,-29724.20043270248,-1190.067506390852,-13665.184020120909,218.53589761190685,182
2023-12-08,84796.04636568765,114474.67242930691,29678.626063619253,-29678.626063619253,-1312.4186661264926,-13672.96181884802,218.5731493375827,184
2023-12-11,84611.51607407394,114225.56186967825,29614.045795604303,-29614.045795604303,-1484.0283792878759,-13685.829556211424,218.62599042651368,186
2023-12-12,84425.90625339652,113974.9883353783,29549.082081981775,-29549.082081981775,-1655.1919026421847,-13700.222738714767,218.679105246292,188
2023-12-13,84027.27119521114,147051.66988025483,63024.39868504369,-63024.39868504369,-2046.8232414084155,-13700.222738714767,225.68282466541777,190
2023-12-14,83953.42254747018,146918.50012103963,62965.07757356945,-62965.07757356945,-2116.316219904297,-13704.550333926138,225.71089869912947,192
2023-12-15,83853.02895376118,146742.8320397033,62889.80308594211,-62889.80308594211,-2209.189416084703,-13712.027407592832,225.75422256101814,194
2023-12-18,83477.95410138203,146086.4987281151,62608.544626733084,-62608.544626733084,-2557.2266756272,-13738.926136550443,225.8930864400562,196
2023-12-19,83127.51120920689,145473.21644503027,62345.70523582338,-62345.70523582338,-2879.346149482819,-13767.119879046346,226.02276226368835,198
2023-12-20,84022.37205737917,147039.33912837322,63016.96707099406,-63016.96707099406,-1984.1536598515572,-13767.119879046346,226.35440372267163,200
2023-12-21,83356.7479087655,145874.45034154045,62517.70243277495,-62517.70243277495,-2600.7750437254663,-13815.876180059091,226.6008674496635,202
2023-12-22,83247.12605983381,145682.4928259261,62435.366766092295,-62435.366766092295,-2702.119029376797,-13824.113455169982,226.64145561912252,204
2023-12-26,82924.08106929324,145117.21156738224,62193.130498089,-62193.130498089,-2997.500611620454,-13851.657288011915,226.76103107411024,206
2023-12-27,82804.50785277592,144907.91394757896,62103.40609480304,-62103.40609480304,-3106.5253352285135,-13862.161523974675,226.80528802061283,208
2023-12-28,82807.86434618896,144913.76603556745,62105.90168937848,-62105.90168937848,-3102.689909945517,-13862.634778492527,226.81096537272558,210
2023-12-29,83032.07174860137,145306.17410065138,62274.10235205,-62274.10235205,-2878.399453856133,-13862.634778492527,226.8940190497022,212
2024-01-02,83732.97486594184,146532.86645787192,62799.89159193008,-62799.89159193008,-2177.2363411872775,-13862.634778492527,227.15401437808634,214
2024-01-03,84314.74132417493,113826.71962266204,29511.978298487116,-29511.978298487116,-753.4822153063292,-14697.698009666543,234.078450851919,216
2024-01-04,84438.17672901068,113991.54830850342,29553.37157949274,-29553.37157949274,-630.011863620522,-14697.698009666543,234.11339770196824,218
2024-01-05,84400.40062368853,113940.54363022879,29540.14300654026,-29540.14300654026,-666.6160898696246,-14698.859090766522,234.12419567503414,220
2024-01-08,83877.32529232824,146789.23123663562,62911.90594430738,-62911.90594430738,-1182.739461513159,-14698.859090766522,241.07615539178852,222
2024-01-09,83862.88203754954,146760.0576739278,62897.17563637826,-62897.17563637826,-1195.7517223545933,-14700.267089778526,241.09915031707018,224
2024-01-10,83471.73646671406,146075.6217559629,62603.885289248836,-62603.885289248836,-1569.5271757520024,-14717.49243851996,241.24391901371146,226
2024-01-11,83420.37877846097,145985.67673980768,62565.2979613467,-62565.2979613467,-1618.2875035485529,-14720.070714928446,241.2630030617627,228
2024-01-12,83375.59501336174,112558.91097152673,29183.31595816498,-29183.31595816498,-771.9764083154114,-15604.097311201045,248.33126712153515,230
2024-01-16,83430.57611263907,112631.28081172619,29200.704699087113,-29200.704699087113,-716.9800390168676,-15604.097311201045,248.3465371427424,232
2024-01-17,83594.04214147732,112851.96918868844,29257.927047211128,-29257.927047211128,-553.4673049335743,-15604.097311201045,248.3932423877976,234
2024-01-18,83256.20958484145,112395.90972888499,29139.700144043534,-29139.700144043534,-876.9136198167034,-15618.387080185734,248.48971515584248,236
2024-01-19,82785.50988733055,111760.47562282866,28974.96573549811,-28974.96573549811,-1317.4479594923016,-15648.418144608979,248.62400856790637,238
2024-01-22,82735.94255253172,111693.52594302954,28957.58339049782,-28957.58339049782,-1363.9686604770607,-15651.450646771103,248.63814021984865,240
2024-01-23,82633.60687208189,111555.37727664855,28921.770404566658,-28921.770404566658,-1459.1138871996966,-15658.611916112051,248.66732460610407,242
2024-01-24,82537.52679795757,111425.6695752604,28888.142777302834,-28888.142777302834,-1547.3902947462493,-15666.388154845969,248.69475244996053,244
2024-01-25,82441.3009452261,111295.76234572758,28854.461400501466,-28854.461400501466,-1636.8820722325072,-15673.094850441028,248.7221321001087,246
2024-01-26,82545.5497731688,111436.50126840573,28890.951495236935,-28890.951495236935,-1532.6034684753058,-15673.094850441028,248.75190791462563,248
2024-01-29,82283.14736408935,111082.26921166688,28799.121847577517,-28799.121847577517,-1772.8112514849759,-15695.214699481277,248.82668494413514,250
2024-01-30,82383.14803851224,144174.44764023088,61791.29960171863,-61791.29960171863,-1665.8227010132882,-15695.214699481277,255.81456099291782,252
2024-01-31,83491.99610869517,146111.22783551257,62619.231726817416,-62619.231726817416,-556.5651810516907,-15695.214699481277,256.22401077162243,254
2024-02-01,82713.23982385674,144748.33010769886,62035.09028384212,-62035.09028384212,-1306.3701083236667,-15723.878327929639,256.51173988971476,256
2024-02-02,81862.17881896162,143258.99779067832,61396.8189717167,-61396.8189717167,-2105.3109512515016,-15775.684119259504,256.8261105271165,258
2024-02-05,82013.96828561948,143524.47319410054,61510.50490848106,-61510.50490848106,-1953.4654936199158,-15775.684119259504,256.88210150084745,260
2024-02-06,81986.3834864427,143476.1871224179,61489.80363597519,-61489.80363597519,-1978.065310027837,-15778.637262530547,256.9139409986764,262
2024-02-07,81413.37529617868,142473.52825090603,61060.15295472735,-61060.15295472735,-2509.457323036331,-15820.041929543117,257.12545124163,264
2024-02-08,81343.32430699491,142350.8338273408,61007.5095203459,-61007.5095203459,-2574.1299823575637,-15825.394353272357,257.15135737491426,266
2024-02-09,80866.60318457446,141516.6595454622,60650.05636088775,-60650.05636088775,-3008.5619066782574,-15867.50761646957,257.3272922774511,268
2024-02-12,80998.52059933884,141747.44266823833,60748.922068899505,-60748.922068899505,-2876.595740401715,-15867.50761646957,257.37604378963186,270
2024-02-13,81890.28410133705,143308.184916962,61417.90081562494,-61417.90081562494,-1984.5027509760985,-15867.50761646957,257.7055312170313,272
2024-02-14,81276.34333036045,142233.73064506927,60957.387314708816,-60957.387314708816,-2552.997430473616,-15912.727082445692,257.93215671999076,274
2024-02-15,80975.18065724634,141706.623957362,60731.44330011566,-60731.44330011566,-2829.7619206447143,-15937.014221315749,258.0432007929751,276
2024-02-16,81401.59152927072,142452.87881586366,61051.28728659294,-61051.28728659294,-2403.1934949501183,-15937.014221315749,258.2007544631944,278
2024-02-20,81799.91134937415,143149.93021653616,61350.01886716201,-61350.01886716201,-2004.726498094609,-15937.014221315749,258.34793121529594,280
2024-02-21,81894.84532700057,143316.005092673,61421.15976567244,-61421.15976567244,-1909.7573427480258,-15937.014221315749,258.383108935457,282
2024-02-22,80359.63700583845,140629.6940819936,60270.05707615515,-60270.05707615515,-3297.2652376101046,-16084.14836589986,258.9493906513815,284
2024-02-23,80427.56449182534,140748.25631725776,60320.69182543243,-60320.69182543243,-3229.3126717956247,-16084.14836589986,258.97447047897936,286
2024-02-26,80553.8661864986,140969.28829423428,60415.42210773568,-60415.42210773568,-3102.9644417480413,-16084.14836589986,259.02100585330976,288
2024-02-27,80425.03856970451,140743.84491304544,60318.80634334093,-60318.80634334093,-3219.7005411326095,-16096.192360670164,259.0685284925475,290
2024-02-28,80625.41312513684,141094.5194377492,60469.10631261236,-60469.10631261236,-3019.2519474929227,-16096.192360670164,259.1425666999136,292
2024-02-29,80250.72931127877,108340.3011787304,28089.57186745162,-28089.57186745162,-1563.7809959135775,-17919.445290994237,266.04440181325265,294
2024-03-01,79907.30536309455,107874.88946569999,27967.58410260544,-27967.58410260544,-1875.6075811235785,-17950.944592567244,266.14246321447814,296
2024-03-04,79972.1773921318,107962.44497711983,27990.26758498804,-27990.26758498804,-1810.717079899466,-17950.944592567244,266.160935401361,298
2024-03-05,80363.14348846236,108490.27503460606,28127.131546143704,-28127.131546143704,-1419.639606394439,-17950.944592567244,266.2723125758228,300
2024-03-06,80203.46413191731,108274.6888347228,28071.224702805477,-28071.224702805477,-1567.2553910772617,-17962.96272784362,266.3177491616751,302
2024-03-07,79851.005160659,107798.88466788497,27947.879507225975,-27947.879507225975,-1887.3778744965828,-17995.19897598096,266.4179888633463,304
2024-03-08,80136.5116438183,108184.31426565746,28047.802621839164,-28047.802621839164,-1601.7900658556364,-17995.19897598096,266.4993143449787,306
2024-03-11,80193.85793340905,140343.07071685238,60149.212783443334,-60149.212783443334,-1537.664964773935,-17995.19897598096,273.27812583591117,308
2024-03-12,79438.93393984847,139018.29573978906,59579.36179994058,-59579.36179994058,-2242.479139081687,-18045.029759958285,273.5571611113974,310
2024-03-13,79714.49109739011,139500.42391757655,59785.93282018644,-59785.93282018644,-1966.8202489360087,-18045.029759958285,273.658893715436,312
2024-03-14,79848.90421248526,139735.61093578517,59886.70672329991,-59886.70672329991,-1832.3575593081127,-18045.029759958285,273.7084682482046,314
2024-03-15,80410.24180626169,140718.04583645042,60307.80403018872,-60307.80403018872,-1270.8127081321568,-18045.029759958285,273.91572564771366,316
2024-03-18,79943.26764722496,139900.81967628354,59957.552029058585,-59957.552029058585,-1714.7036537304352,-18067.940727049725,274.0879719947378,318
2024-03-19,79701.8907956157,139478.35533542905,59776.46453981335,-59776.46453981335,-1941.750705260577,-18082.181622346656,274.176876776917,320
2024-03-20,79070.8410248268,138374.10582585362,59303.26480102682,-59303.26480102682,-2525.885566511499,-18128.864015645016,274.4093930165248,322
2024-03-21,78832.44377132026,137956.8277499542,59124.38397863392,-59124.38397863392,-2744.9814334646203,-18148.077546144854,274.4972490701149,324
2024-03-22,78854.65562957316,137995.65645464614,59141.000825072995,-59141.000825072995,-2721.632441121188,-18149.19579437841,274.5161349271006,326
2024-03-25,79043.60085760229,138326.34174371918,59282.740886116895,-59282.740886116895,-2532.6175536913192,-18149.19579437841,274.5857943278372,328
2024-03-26,79194.26348287462,138589.99401537815,59395.73053250353,-59395.73053250353,-2381.8993658655154,-18149.19579437841,274.6413568813098,330
2024-03-27,78843.40396371798,137976.0237919341,59132.61982821612,-59132.61982821612,-2703.7259740717245,-18178.09960264599,274.7704595641454,332
2024-03-28,78903.53440775123,138081.199639151,59177.66523139976,-59177.66523139976,-2643.5733432110555,-18178.09960264599,274.79264639160186,334
2024-04-01,78892.34532574541,138061.61863201144,59169.27330626602,-59169.27330626602,-2652.0486414720945,-18180.78934559364,274.816687188699,336
2024-04-02,79329.24752569868,107096.19663111164,27766.949105412965,-27766.949105412965,-1044.1115679204481,-19345.304243260925,281.33666311979607,338
2024-04-03,79282.82489939168,107031.81746264915,27748.99256325748,-27748.99256325748,-1088.07586407892,-19347.749006626298,281.3502299029502,340
2024-04-04,79664.22134643843,107546.72814329875,27882.50679686033,-27882.50679686033,-706.5708495135494,-19347.749006626298,281.4587974215718,342
2024-04-05,79354.20781105045,107128.20405622837,27773.996245177914,-27773.996245177914,-1001.5186373122594,-19362.726610098518,281.54694153861465,344
2024-04-08,79342.33761097855,107112.1565944205,27769.818983441954,-27769.818983441954,-1012.7779664775255,-19363.334104966805,281.55031757696196,346
2024-04-09,79274.89080171454,107021.10827869397,27746.21747697942,-27746.21747697942,-1076.8438359726074,-19366.69584707692,281.5695152357733,348
2024-04-10,79534.8197310182,107372.02574054114,27837.206009522935,-27837.206009522935,-816.8409729712376,-19366.69584707692,281.643448933485,350
2024-04-11,79207.42965712337,106930.05667170692,27722.62701458355,-27722.62701458355,-1126.2046816078662,-19384.62908453882,281.7365767298085,352
2024-04-12,79619.61578876273,107486.51269086754,27866.89690210481,-27866.89690210481,-713.9012479305114,-19384.62908453882,281.85387876779924,354
2024-04-15,80023.28022593017,108031.4595355148,28008.179309584637,-28008.179309584637,-310.1218264371813,-19384.62908453882,281.9688630937012,356
2024-04-16,80040.76224318554,140075.1394956205,60034.37725243496,-60034.37725243496,-285.88090296216944,-19384.62908453882,288.7277693133545,358
2024-04-17,80584.45922815439,141022.92390437578,60438.464676221396,-60438.464676221396,258.01625325890086,-19384.62908453882,288.9279405655589,360
2024-04-18,80818.98911174947,141433.28415112736,60614.29503937789,-60614.29503937789,492.6328490083289,-19384.62908453882,289.01465271990037,362
2024-04-19,81710.22730158996,142993.09794625026,61282.8706446603,-61282.8706446603,1384.2008852750726,-19384.62908453882,289.3444991461437,364
2024-04-22,81119.67336268658,141959.5523038529,60839.87894116632,-60839.87894116632,780.3195284985272,-19371.083513434598,289.56265237721806,366
2024-04-23,80304.43705719445,140532.9380582521,60228.501001057644,-60228.501001057644,-34.687328151337,-19371.012003543772,289.863611110304,368
2024-04-24,80216.6827450603,140379.21771928426,60162.534974223956,-60162.534974223956,-122.98610023086329,-19370.435024222752,289.8961304859606,370
2024-04-25,80476.15300839933,140833.3229840581,60357.16997565876,-60357.16997565876,136.58001622504372,-19370.435024222752,289.99198360285567,372
2024-04-26,79724.25630719744,139517.6119468588,59793.35563966134,-59793.35563966134,-602.7044637670965,-19382.769749135696,290.26947989964395,374
2024-04-29,79496.90528277779,139119.63210681608,59622.726824038284,-59622.726824038284,-824.5443193219346,-19388.197029599614,290.35336830055314,376
2024-04-30,80530.90167871886,140929.29665034826,60398.3949716294,-60398.3949716294,209.83405531877037,-19388.197029599614,290.7353470001898,378
2024-05-01,80847.19995107262,141482.67053838747,60635.47058731485,-60635.47058731485,526.2492494801888,-19388.197029599614,290.85226880784813,380
2024-05-02,80176.42288413578,140308.88361514604,60132.46073101026,-60132.46073101026,-142.1755451769394,-19390.301681188135,291.09988949901816,382
2024-05-03,79199.09533357515,138598.62905542378,59399.53372184863,-59399.53372184863,-1088.4257892189817,-19421.01844056513,291.46043664060545,384
2024-05-06,78566.84716178587,137492.11451746657,58925.2673556807,-58925.2673556807,-1688.778515550658,-19452.68084900756,291.69347365575874,386
2024-05-07,78529.63467182728,137426.86730136842,58897.23262954113,-58897.23262954113,-1723.9902922289587,-19454.667844742224,291.7071912013809,388
2024-05-08,78544.17945615014,137452.3178766678,58908.13842051766,-58908.13842051766,-1709.4401296273243,-19454.667844742224,291.71256948015645,390
2024-05-09,78310.12559643574,137042.76414962354,58732.638553187804,-58732.638553187804,-1929.4461953461291,-19468.629495686226,291.7987125317571,392
2024-05-10,78203.0074952661,136855.28660160388,58652.27910633779,-58652.27910633779,-2030.1723675447597,-19474.98192972343,291.83820746557996,394
2024-05-13,78131.37367945725,136729.92134772122,58598.54766826397,-58598.54766826397,-2097.5011714695192,-19479.260499011452,291.86465006161495,396
2024-05-14,77808.36673798505,136164.71094333357,58356.34420534852,-58356.34420534852,-2397.3027509643916,-19502.346866678326,291.9836443720633,398
2024-05-15,76990.68766704648,134733.87666798194,57743.189000935454,-57743.189000935454,-3137.0411042725646,-19579.986594534676,292.28463414610786,400
2024-05-16,77108.69803196793,134940.24598324997,57831.547951282046,-57831.547951282046,-3018.9873159651743,-19579.986594534676,292.328057532043,402
2024-05-17,77081.19820899394,134892.10153934167,57810.90333034773,-57810.90333034773,-3043.654367815514,-19582.807696229036,292.3397269613389,404
2024-05-20,76846.2484367367,134480.99015481412,57634.74171807742,-57634.74171807742,-3255.131157893824,-19606.194103899055,292.42630147026654,406
