ticker,strategy_name,strategy_params,fee_bps,cagr,sharpe,max_dd,trades,final_equity,start_date,end_date
GOOG,mean_reversion,"{'lookback_period': 45, 'std_dev_threshold': 2.25}",5.0,0.011013162023885581,0.15809101713074833,-0.19979281803485305,152,1.1228558988965547,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 10, 'std_dev_threshold': 1.75}",5.0,0.010938663865543763,0.15293125905956265,-0.24927337997522248,489,1.1219808766721762,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 40, 'std_dev_threshold': 3.0}",5.0,0.010046488388814057,0.1873813695347004,-0.16184359341997112,50,1.1115496465711991,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 40, 'std_dev_threshold': 1.75}",5.0,0.008172090245377017,0.1308171685120734,-0.3706362063978764,305,1.0899198679050146,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 35, 'std_dev_threshold': 2.75}",5.0,0.007805102680781939,0.14664190388572648,-0.16184359341997112,82,1.0857298702029454,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 20, 'std_dev_threshold': 3.0}",5.0,0.007053869409531455,0.3973967696573533,-0.03594360642520111,30,1.0771982870704055,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 15, 'std_dev_threshold': 2.0}",5.0,0.006512911492895679,0.11530926999063466,-0.22096318756045086,305,1.0710923976659947,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 50, 'std_dev_threshold': 3.0}",5.0,0.004970189240137035,0.11114766709368062,-0.1899393374158722,40,1.05385114129488,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 15, 'std_dev_threshold': 2.75}",5.0,0.0043124719947746915,0.1888950789232867,-0.09471628889925887,42,1.046577297571139,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 10, 'std_dev_threshold': 2.0}",5.0,0.0033827881451697905,0.0829074663546513,-0.15112752956384146,252,1.036373246759865,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 50, 'std_dev_threshold': 2.0}",5.0,0.0030418700861643,0.0892806395184697,-0.3018661751425725,189,1.0326540213038167,2015-01-01,2025-08-12
