date,equity,cash,gross_exposure,net_exposure,unrealized_pnl_total,realized_pnl_total,fees_paid,total_trades
2023-09-27,91265.48614021778,159714.62367027497,68449.1375300572,-68449.1375300572,-14.428901995795286,-8590.312786900588,129.7721708857171,82
2023-09-28,90780.58807780457,158866.13452714623,68085.54644934167,-68085.54644934167,-492.492104004289,-8596.96683702292,129.9529811680921,84
2023-09-29,90838.46193074013,158967.3171574051,68128.85522666498,-68128.85522666498,-434.55317489431593,-8597.009158281026,129.9757360843826,86
2023-10-02,90567.61641050747,158493.39763609297,67925.7812255855,-67925.7812255855,-696.9388160650726,-8605.367821001466,130.07695242583011,88
2023-10-03,91617.88911873335,160331.5325288435,68713.64341011015,-68713.64341011015,353.72599426930685,-8605.367821001466,130.46905453436693,90
2023-10-04,90899.89387811156,159074.97388165336,68175.0800035418,-68175.0800035418,-354.7337174715036,-8614.635480100187,130.73692431662235,92
2023-10-05,91013.12491371128,159272.99592683726,68259.87101312599,-68259.87101312599,-241.46039028556635,-8614.635480100187,130.77921590285362,94
2023-10-06,90035.68802302264,157562.66586395426,67526.97784093162,-67526.97784093162,-1186.2483362616224,-8646.920235387712,131.1434053279025,96
2023-10-09,89639.54793765821,121015.43324145702,31375.885303798812,-31375.885303798812,-727.6985979085515,-9493.83405859421,138.9194058388845,98
2023-10-10,89470.96695031323,120785.81830843895,31314.851358125714,-31314.851358125714,-889.6503388807294,-9500.41446182586,138.96824898003916,100
2023-10-11,89287.56550093368,156257.48824049655,66969.92273956287,-66969.92273956287,-1065.506434061428,-9500.41446182586,146.51360317890692,102
2023-10-12,89600.55978505907,120962.73074417324,31362.170959114177,-31362.170959114177,-350.23275647901727,-9895.187091894923,154.02036656688458,104
2023-10-13,89875.69627926996,121332.21291693777,31456.51663766781,-31456.51663766781,-75.01748341997319,-9895.187091894923,154.09914541503156,106
2023-10-16,89532.28031804189,120868.60458255826,31336.324264516363,-31336.324264516363,-412.18142094133174,-9901.340511234626,154.19774978204637,108
2023-10-17,89576.68261963876,156763.4994412367,67186.81682159794,-67186.81682159794,-360.1414922607048,-9901.340511234626,161.8353768658271,110
2023-10-18,90464.66385797758,158313.34746271712,67848.68360473955,-67848.68360473955,528.1697754188544,-9901.340511234626,162.16540620656482,112
2023-10-19,91072.62730878366,122950.0266964357,31877.399387652044,-31877.399387652044,542.2376860417314,-9299.91350819953,169.69686905846953,114
2023-10-20,91498.32598947905,160126.53887340956,68628.21288393051,-68628.21288393051,975.8641597910087,-9299.91350819953,177.62466211233752,116
2023-10-23,91454.23479833812,160044.9336077976,68590.69880945949,-68590.69880945949,930.4432003141762,-9298.549217125057,177.65918485093303,118
2023-10-24,90854.07207238526,122655.09286405516,31801.020791669907,-31801.020791669907,155.60010977773248,-9115.90360231252,185.6244350798903,120
2023-10-25,91471.27463136823,123486.27045263491,32014.995821266675,-32014.995821266675,772.9802065666331,-9115.90360231252,185.80197288579967,122
2023-10-26,91968.03027261894,124156.88069310262,32188.850420483683,-32188.850420483683,1269.879221762451,-9115.90360231252,185.9453468309066,124
2023-10-27,91963.68200744009,124150.9792564607,32187.297249020616,-32187.297249020616,1262.4712325783125,-9112.811793047986,185.97743209014615,126
2023-10-30,91582.2571155261,160273.29450596526,68691.03739043916,-68691.03739043916,888.7562378252271,-9112.811793047986,193.68732925104797,128
2023-10-31,91202.16771789646,159603.8718047897,68401.70408689324,-68401.70408689324,503.9366371547461,-9107.938876808696,193.83004244951576,130
2023-11-01,90243.44671378405,157926.24243639497,67682.79572261091,-67682.79572261091,-442.9466073040655,-9119.418919523592,194.1877593882354,132
2023-11-02,88980.09406493098,155715.42834453954,66735.33427960856,-66735.33427960856,-1651.196602498178,-9174.051042553348,194.65829001743936,134
2023-11-03,88283.37517740033,154496.05622749857,66212.68105009824,-66212.68105009824,-2304.9620429551323,-9216.745026909624,194.91775273484942,136
2023-11-06,88072.08578873044,154126.19682334576,66054.11103461531,-66054.11103461531,-2501.945455013916,-9230.972287569353,194.99646868621048,138
2023-11-07,87665.74343347015,153415.14497488952,65749.40154141937,-65749.40154141937,-2875.546009419109,-9263.56272283234,195.1478342783332,140
2023-11-08,87620.4841284762,153335.8566018539,65715.37247337772,-65715.37247337772,-2917.2892937557444,-9267.06189092412,195.16468684389494,142
2023-11-09,88129.4039893422,154226.56360243302,66097.15961309081,-66097.15961309081,-2408.1799195236486,-9267.06189092412,195.354200209978,144
2023-11-10,86870.20798272923,152023.1368045056,65152.92882177637,-65152.92882177637,-3544.7999721561673,-9389.169550339633,195.82249477491294,146
2023-11-13,87002.80274843752,152254.9354120143,65252.13266357679,-65252.13266357679,-3412.15587319639,-9389.169550339633,195.87182802640774,148
2023-11-14,85667.00847265888,149917.5470168412,64250.53854418233,-64250.53854418233,-4580.198914855737,-9556.424696976766,196.36791550857066,150
2023-11-15,85574.78883043092,149755.89800497235,64181.10917454143,-64181.10917454143,-4661.040298347125,-9567.768692291223,196.40217893071974,152
2023-11-16,85508.04871483447,149639.09873566023,64131.05002082576,-64131.05002082576,-4719.265816630275,-9576.258516793307,196.42695174191775,154
2023-11-17,85460.67553591452,149556.1907908583,64095.515254943784,-64095.515254943784,-4760.733542837775,-9582.14640673503,196.44451451266235,156
2023-11-20,84823.57082629927,148441.38787120552,63617.817044906245,-63617.817044906245,-5303.220337657107,-9676.527802282855,196.68103376075354,158
2023-11-21,85077.59092788002,148885.8418960256,63808.250968145585,-63808.250968145585,-5049.10582550358,-9676.527802282855,196.77544433354467,160
2023-11-22,84823.74070522636,148441.59959391286,63617.8588886865,-63617.8588886865,-5266.034210208107,-9713.355429509058,196.86965505647973,162
2023-11-24,84849.0103531467,148485.77759559397,63636.76724244727,-63636.76724244727,-5239.993043196368,-9714.113242751575,196.8833609053553,164
2023-11-27,84934.04654360346,148634.59804733135,63700.5515037279,-63700.5515037279,-5154.925303484236,-9714.113242751575,196.9149101607529,166
2023-11-28,84818.99569282234,148433.26860010836,63614.272907286024,-63614.272907286024,-5252.862477788204,-9731.184181792178,196.95764759728786,168
2023-11-29,84872.32105990878,148526.57335083754,63654.252290928765,-63654.252290928765,-5199.5173082014635,-9731.184181792178,196.97745009757244,170
2023-11-30,84819.80764129832,114508.63277074265,29688.825129444333,-29688.825129444333,-2445.011239124668,-12530.99001725462,204.19110232238847,172
2023-12-01,84682.466944604,148198.34407561907,63515.877131015055,-63515.877131015055,-2575.206366518325,-12530.99001725462,211.3366716230379,174
2023-12-04,85136.94590084977,114936.72915543751,29799.783254587746,-29799.783254587746,-998.9277725553825,-13645.735040760765,218.3912858340767,176
2023-12-05,85102.45831383532,114888.32216962299,29785.863855787662,-29785.863855787662,-1031.6795517850242,-13647.460545469929,218.40158890971455,178
2023-12-06,85248.57138788656,115085.58287099417,29837.011483107606,-29837.011483107606,-885.5245877629455,-13647.460545469929,218.4434788805626,180
2023-12-07,84926.19879532067,114650.39440488358,29724.195609562918,-29724.195609562918,-1190.0662021696367,-13665.199174515305,218.53582799439738,182
2023-12-08,84796.03175111393,114474.65269963494,29678.620948521013,-29678.620948521013,-1312.4181588590236,-13672.977010071145,218.57307995591236,184
2023-12-11,84611.49914938446,114225.53902156491,29614.039872180452,-29614.039872180452,-1484.0299997429581,-13685.844929165238,218.62592170735752,186
2023-12-12,84425.89469332469,113974.97272889093,29549.078035566246,-29549.078035566246,-1655.1885884290741,-13700.237683252088,218.67903499417034,188
2023-12-13,84027.255524159,147051.64245457383,63024.386930414825,-63024.386930414825,-2046.8240406886387,-13700.237683252088,225.68275190027805,190
2023-12-14,83953.404487655,146918.4685169591,62965.064029304114,-62965.064029304114,-2116.319255667846,-13704.565429856884,225.71082682027867,192
2023-12-15,83853.01990500292,146742.81620365885,62889.79629865593,-62889.79629865593,-2209.1837840585067,-13712.042160419296,225.75415051927035,194
2023-12-18,83477.93641953799,146086.46778653297,62608.531366994976,-62608.531366994976,-2557.229045209722,-13738.941517661928,225.89301759034004,196
2023-12-19,83127.4977528856,145473.19289575418,62345.695142868586,-62345.695142868586,-2879.3446296468765,-13767.134925613584,226.0226918539372,198
2023-12-20,84022.3584561917,147039.31532626477,63016.95687007308,-63016.95687007308,-1984.152284935354,-13767.134925613584,226.35433325938044,200
2023-12-21,83356.73682347417,145874.43094165958,62517.6941181854,-62517.6941181854,-2600.771412017741,-13815.890968454276,226.60079605381262,202
2023-12-22,83247.10820547323,145682.46158231303,62435.353376839805,-62435.353376839805,-2702.121630542525,-13824.12877725392,226.6413867303263,204
2023-12-26,82924.06771234373,145117.18819177063,62193.1204794269,-62193.1204794269,-2997.499107545119,-13851.672219589775,226.76096052136813,206
2023-12-27,82804.49451508859,144907.89060662195,62103.39609153337,-62103.39609153337,-3106.523817116128,-13862.176450334755,226.80521746054313,208
2023-12-28,82807.85100796097,144913.7426936679,62105.89168570694,-62105.89168570694,-3102.688392546873,-13862.649704680427,226.8108948117414,210
2023-12-29,83032.05605130403,145306.1466297954,62274.09057849138,-62274.09057849138,-2878.4002964024353,-13862.649704680427,226.89394761312982,212
2024-01-02,83732.95929975413,146532.83921724238,62799.879917488244,-62799.879917488244,-2177.2370525717647,-13862.649704680427,227.15394299367523,214
2024-01-03,84314.72289663741,113826.69474547249,29511.97184883508,-29511.97184883508,-753.4838638773913,-14697.714860543823,234.07837894136793,216
2024-01-04,84438.15940262021,113991.52491798012,29553.365515359907,-29553.365515359907,-630.012410728656,-14697.714860543823,234.11332610730776,218
2024-01-05,84400.38560249223,113940.52335139747,29540.13774890524,-29540.13774890524,-666.6143964995128,-14698.875877588876,234.12412341939137,220
2024-01-08,83877.30919514335,146789.20306557495,62911.89387043161,-62911.89387043161,-1182.7388458029357,-14698.875877588876,241.07608146485657,222
2024-01-09,83862.86561225074,146760.0289302059,62897.16331795517,-62897.16331795517,-1195.751378198886,-14700.28393222224,241.0990773281485,224
2024-01-10,83471.71838049642,146075.5901051655,62603.87172466908,-62603.87172466908,-1569.5284158971342,-14717.509356972547,241.24384663391407,226
2024-01-11,83420.36101876808,145985.6456600999,62565.28464133181,-62565.28464133181,-1618.2884524560554,-14720.087598218188,241.26293055768312,228
2024-01-12,83375.57899709561,112558.88934916239,29183.31035206678,-29183.31035206678,-771.9760669624281,-15604.113743319094,248.33119262288406,230
2024-01-16,83430.55898955616,112631.25769546082,29200.698705904673,-29200.698705904673,-716.9808047976144,-15604.113743319094,248.34646232716145,232
2024-01-17,83594.02717273215,112851.94898108527,29257.921808353116,-29257.921808353116,-553.4659157591473,-15604.113743319094,248.393168189629,234
2024-01-18,83256.19244877597,112395.88659540046,29139.694146624486,-29139.694146624486,-876.9142774375022,-15618.403632208872,248.4896415776619,236
2024-01-19,82785.4939558515,111760.45411522062,28974.96015936911,-28974.96015936911,-1317.4475035936518,-15648.434605909342,248.62393464550703,238
2024-01-22,82735.92862363454,111693.50713886601,28957.57851523148,-28957.57851523148,-1363.9663359063215,-15651.466974732723,248.63806572643742,240
2024-01-23,82633.59189629943,111555.35705944036,28921.765163140924,-28921.765163140924,-1459.1125312440959,-15658.628322044624,248.66725041185532,242
2024-01-24,82537.50973589034,111425.64654166481,28888.136805774477,-28888.136805774477,-1547.3908367347035,-15666.404748523391,248.69467885158255,244
2024-01-25,82441.28506367706,111295.74090549187,28854.4558418148,-28854.4558418148,-1636.8815577813898,-15673.111320378246,248.722058163301,246
2024-01-26,82545.53178905896,111436.4769896607,28890.945200601738,-28890.945200601738,-1532.6050571862302,-15673.111320378246,248.75183337657103,248
2024-01-29,82283.13063565883,111082.24662813476,28799.115992475934,-28799.115992475934,-1772.8117090861433,-15695.231045208955,248.82661004608903,250
2024-01-30,82383.13037802064,144174.41673340843,61791.28635538779,-61791.28635538779,-1665.8240924541622,-15695.231045208955,255.81448431626305,252
2024-01-31,83491.9801029479,146111.19982572278,62619.219722774884,-62619.219722774884,-556.5649171379813,-15695.231045208955,256.2239347052015,254
2024-02-01,82713.22832264742,144748.30997963532,62035.0816569879,-62035.0816569879,-1306.3656025815094,-15723.894412611558,256.5116621595295,256
2024-02-02,81862.16513405142,143258.97384263025,61396.80870857883,-61396.80870857883,-2105.308532341497,-15775.700300002547,256.82603360454004,258
2024-02-05,82013.96256745206,143524.46318882218,61510.50062137011,-61510.50062137011,-1953.4551050259397,-15775.700300002547,256.8820275194619,260
2024-02-06,81986.37193194617,143476.16690233414,61489.79497038797,-61489.79497038797,-1978.0605260414573,-15778.65367377104,256.91386824135867,262
2024-02-07,81413.36158572271,142473.50425814514,61060.14267242243,-61060.14267242243,-2509.454567760466,-15820.058467235249,257.12537928160253,264
2024-02-08,81343.30843226763,142350.80604710442,61007.497614836786,-61007.497614836786,-2574.1292194505168,-15825.411062066774,257.15128621511917,266
2024-02-09,80866.59176458567,141516.63955938187,60650.0477947962,-60650.0477947962,-3008.5571627187346,-15867.523853223647,257.3272194719712,268
2024-02-12,80998.50301874826,141747.41190082848,60748.90888208021,-60748.90888208021,-2876.59715931985,-15867.523853223647,257.3759687082727,270
2024-02-13,81890.27433022179,143308.16781915608,61417.893488934285,-61417.893488934285,-1984.4963575319312,-15867.523853223647,257.7054590226407,272
2024-02-14,81276.33165756712,142233.7102179994,60957.3785604323,-60957.3785604323,-2552.9928802140357,-15912.743376992083,257.9320852267836,274
2024-02-15,80975.16875654185,141706.60313133997,60731.43437479812,-60731.43437479812,-2829.7576119733576,-15937.030502097756,258.04312938706363,276
2024-02-16,81401.57930516294,142452.85742344533,61051.27811828238,-61051.27811828238,-2403.1895098046116,-15937.030502097756,258.20068293473156,278
2024-02-20,81799.89745227004,143149.90589649344,61350.00844422339,-61350.00844422339,-2004.7241865587648,-15937.030502097756,258.34785907348083,280
2024-02-21,81894.8294944369,143315.9773853597,61421.1478909228,-61421.1478909228,-1909.7569673852522,-15937.030502097756,258.3830360801301,282
2024-02-22,80359.62313055998,140629.66980009078,60270.0466695308,-60270.0466695308,-3297.2631322421084,-16084.164420119745,258.949317078225,284
2024-02-23,80427.55113908509,140748.23295038677,60320.68181130168,-60320.68181130168,-3229.310043690425,-16084.164420119745,258.9743971048169,286
2024-02-26,80553.8506825789,140969.26116184366,60415.41047926478,-60415.41047926478,-3102.96396561791,-16084.164420119745,259.02093168351394,288
2024-02-27,80425.02921221437,140743.8285360654,60318.799323851046,-60318.799323851046,-3219.694518454822,-16096.207817276301,259.06845205455653,290
2024-02-28,80625.39740534633,141094.49192653946,60469.094521193125,-60469.094521193125,-3019.252289468401,-16096.207817276301,259.1424879090291,292
2024-02-29,80250.70968684499,108340.27468568172,28089.564998836737,-28089.564998836737,-1563.782772230036,-17919.46321815354,266.04432277151017,294
2024-03-01,79907.28684534013,107874.86446662966,27967.577621289536,-27967.577621289536,-1875.6083326270218,-17950.962438175833,266.1423838570942,296
2024-03-04,79972.16236335968,107962.42468850872,27990.26232514905,-27990.26232514905,-1810.7143414292111,-17950.962438175833,266.1608570353571,298
2024-03-05,80363.12682550363,108490.25253955448,28127.125714050846,-28127.125714050846,-1419.638502573243,-17950.962438175833,266.27223374737207,300
2024-03-06,80203.44637667625,108274.66486528218,28071.218488605922,-28071.218488605922,-1567.2552965797213,-17962.980656098178,266.31767064592157,302
2024-03-07,79850.98749839049,107798.8608238149,27947.87332542441,-27947.87332542441,-1887.3776872342535,-17995.216904054363,266.4179103209571,304
2024-03-08,80136.49402598245,108184.29048161536,28047.79645563291,-28047.79645563291,-1601.7898341467453,-17995.216904054363,266.4992358165155,306
2024-03-11,80193.83931941866,140343.03814127244,60149.19882185377,-60149.19882185377,-1537.6657310963676,-17995.216904054363,273.278045430691,308
2024-03-12,79438.92767890981,139018.28478039108,59579.35710148128,-59579.35710148128,-2242.4686061564653,-18045.04663878093,273.55707615290453,310
2024-03-13,79714.48252506445,139500.40891529163,59785.92639022718,-59785.92639022718,-1966.8120282538723,-18045.04663878093,273.6588079008554,312
2024-03-14,79848.89534971683,139735.59542572463,59886.70007600781,-59886.70007600781,-1832.349629178616,-18045.04663878093,273.70838232371705,314
2024-03-15,80410.2295942495,140718.02446503207,60307.79487078257,-60307.79487078257,-1270.8081284755583,-18045.04663878093,273.9156384941103,316
2024-03-18,79943.2551800462,139900.7978589326,59957.542678886406,-59957.542678886406,-1714.6993832494807,-18067.95755176591,274.08788493848704,318
2024-03-19,79701.8786505871,139478.33408140586,59776.455430818765,-59776.455430818765,-1941.746136976053,-18082.198422837984,274.17678959895073,320
2024-03-20,79070.82685552785,138374.08103008452,59303.25417455667,-59303.25417455667,-2525.882920099961,-18128.880917786464,274.4093065858036,322
2024-03-21,78832.42759010449,137956.79943332548,59124.371843220986,-59124.371843220986,-2744.9806420532227,-18148.094604460526,274.49716338184203,324
2024-03-22,78854.64148459975,137995.63170055646,59140.990215956714,-59140.990215956714,-2721.6297377824776,-18149.21272881517,274.5160488026806,326
2024-03-25,79043.58667873447,138326.31693069334,59282.73025195887,-59282.73025195887,-2532.614884259421,-18149.21272881517,274.5857081910022,328
2024-03-26,79194.2492769809,138589.96915505824,59395.71987807733,-59395.71987807733,-2381.8967234694983,-18149.21272881517,274.6412707345079,330
2024-03-27,78843.39337078444,137976.00525369385,59132.61188290941,-59132.61188290941,-2703.7200965323073,-18178.116160593283,274.7703720900573,332
2024-03-28,78903.52030513877,138081.1749589904,59177.65465385163,-59177.65465385163,-2643.5709766409645,-18178.116160593283,274.79255762706407,334
2024-04-01,78892.33327398628,138061.59754104447,59169.264267058184,-59169.264267058184,-2652.044344320747,-18180.805783707146,274.81659798591585,336
2024-04-02,79329.23689393795,107096.18227796839,27766.945384030434,-27766.945384030434,-1044.108928441063,-19345.31760510011,281.33657252096486,338
2024-04-03,79282.81261262881,107031.80087561192,27748.988262983108,-27748.988262983108,-1088.0747849563113,-19347.762462641862,281.3501397731023,340
2024-04-04,79664.20900057029,107546.71147637222,27882.502475801928,-27882.502475801928,-706.5698295130611,-19347.762462641862,281.45870727487943,342
2024-04-05,79354.19551322631,107128.18745416212,27773.991940935815,-27773.991940935815,-1001.5175849517304,-19362.7400504438,281.54685137826226,344
2024-04-08,79342.32448444336,107112.13887364445,27769.814389201085,-27769.814389201085,-1012.7776967432246,-19363.34759116203,281.5502276514862,346
2024-04-09,79274.87851725894,107021.09169463135,27746.213177372418,-27746.213177372418,-1076.8427751182523,-19366.70928255129,281.56942507163785,348
2024-04-10,79534.80740628348,107372.0091021463,27837.201695862823,-27837.201695862823,-816.8399524074505,-19366.70928255129,281.64335875790243,350
2024-04-11,79207.41640686819,106930.0387839493,27722.62237708112,-27722.62237708112,-1126.2045301784924,-19384.642576135717,281.73648681773335,352
2024-04-12,79619.6025814857,107486.49486107966,27866.89227959395,-27866.89227959395,-713.9010535095584,-19384.642576135717,281.85378886915146,354
2024-04-15,80023.2668093596,108031.4414230948,28008.174613735195,-28008.174613735195,-310.12184137109057,-19384.642576135717,281.9687731337192,356
2024-04-16,80040.74882378997,140075.11601103024,60034.367187240285,-60034.367187240285,-285.88092186755824,-19384.642576135717,288.7276782068922,358
2024-04-17,80584.4419970623,141022.89374931686,60438.451752254565,-60438.451752254565,258.0124212513984,-19384.642576135717,288.92784805351766,360
2024-04-18,80818.98178345982,141433.27132863007,60614.28954517025,-60614.28954517025,492.6389234609593,-19384.642576135717,289.0145638655466,362
2024-04-19,81710.2161944352,142993.07850809352,61282.86231365831,-61282.86231365831,1384.2031794691006,-19384.642576135717,289.34440889829267,364
2024-04-22,81119.65970485075,141959.52840343097,60839.86869858022,-60839.86869858022,780.3191474890049,-19371.096879561675,289.56256307670594,366
2024-04-23,80304.42992445211,140532.92557449208,60228.49565003997,-60228.49565003997,-34.68131183344428,-19371.025244313874,289.86351940069375,368
2024-04-24,80216.66940988225,140379.19438411202,60162.524974229775,-60162.524974229775,-122.98627768047015,-19370.448271370577,289.89604106682776,370
2024-04-25,80476.14178678159,140833.30334675283,60357.16155997124,-60357.16155997124,136.58195311801447,-19370.448271370577,289.99189496596335,372
2024-04-26,79724.2448627113,139517.5919192148,59793.34705650351,-59793.34705650351,-602.7027913414792,-19382.78295459918,290.26939134815603,374
2024-04-29,79496.89418213638,139119.61268046335,59622.71849832697,-59622.71849832697,-824.5423049931478,-19388.210233251582,290.35327961900356,376
2024-04-30,80530.88650592104,140929.27009709136,60398.38359117032,-60398.38359117032,209.8319959855098,-19388.210233251582,290.735256812992,378
2024-05-01,80847.18874643001,141482.65093110036,60635.46218467036,-60635.46218467036,526.2511597686151,-19388.210233251582,290.8521800871587,380
2024-05-02,80176.41177244733,140308.86416967143,60132.4523972241,-60132.4523972241,-142.1735812236907,-19390.31484558493,291.0998007441927,382
2024-05-03,79199.084357335,138598.60984697408,59399.52548963909,-59399.52548963909,-1088.4237506916975,-19421.031544137644,291.4603478358116,384
2024-05-06,78566.83777849327,137492.09809660126,58925.26031810799,-58925.26031810799,-1688.7750377497441,-19452.693799488432,291.6933842686945,386
2024-05-07,78529.62911585526,137426.8575776115,58897.22846175623,-58897.22846175623,-1723.9831935878149,-19454.680590153228,291.7071004038557,388
2024-05-08,78544.16478559835,137452.29220150932,58908.127415910974,-58908.127415910974,-1709.4421489224683,-19454.680590153228,291.7124753260944,390
2024-05-09,78310.11127647401,137042.73908946582,58732.62781299181,-58732.62781299181,-1929.4478446579164,-19468.64226062344,291.79861824476603,392
2024-05-10,78202.98969818922,136855.2554573009,58652.26575911167,-58652.26575911167,-2030.1772539440294,-19474.994933410468,291.8381144564137,394
2024-05-13,78131.36637539175,136729.90856384728,58598.542188455525,-58598.542188455525,-2097.4962671255953,-19479.27280428696,291.86455319581626,396
2024-05-14,77808.3545049881,136164.68953625084,58356.33503126273,-58356.33503126273,-2397.3024034830487,-19502.3595422151,291.9835493138412,398
2024-05-15,76990.6755739681,134733.85550506832,57743.179931100225,-57743.179931100225,-3137.040639018769,-19579.999247976826,292.2845390364062,400
2024-05-16,77108.68058126874,134940.21544347215,57831.53486220341,-57831.53486220341,-3018.9922103043855,-19579.999247976826,292.32796045014095,402
2024-05-17,77081.18077426973,134892.0710285727,57810.89025430298,-57810.89025430298,-3043.659236160036,-19582.82035969579,292.3396298745536,404
2024-05-20,76846.24657390047,134480.98689208413,57634.740318183656,-57634.740318183656,-3255.1220403350553,-19606.205187101783,292.4261986627973,406
