ticker,strategy_name,strategy_params,fee_bps,cagr,sharpe,max_dd,trades,final_equity,start_date,end_date
SPY,sma,"{'fast_period': 20, 'slow_period': 180}",5.0,0.09906116050531444,0.8053633828900552,-0.26668446251323685,15,2.7163469524080153,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 15, 'slow_period': 180}",5.0,0.09717908210581006,0.8245315768097559,-0.21786973322078418,21,2.667537781480624,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 5, 'slow_period': 180}",5.0,0.09641061206073043,0.8607276290511613,-0.2403198762270745,29,2.6478379211653205,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 10, 'slow_period': 100}",5.0,0.09577605089599284,0.8609349820615613,-0.21928959510457258,33,2.631670241976508,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 5, 'slow_period': 160}",5.0,0.09526027145866234,0.8501710846662448,-0.22014297436248376,33,2.6185948597251425,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 5, 'slow_period': 120}",5.0,0.09396931657095364,0.8533935902154701,-0.19789619631153188,37,2.586125689199425,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 5, 'slow_period': 140}",5.0,0.09364755446371564,0.8493306864871495,-0.22046077471237335,37,2.5780899236614703,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 5, 'slow_period': 200}",5.0,0.09318721373801786,0.8134641010770401,-0.19808456943372665,27,2.5666325711680056,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 10, 'slow_period': 200}",5.0,0.09303915718680122,0.8050286233658849,-0.20338187933750396,19,2.5629574244243494,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 25, 'slow_period': 180}",5.0,0.09088361100457676,0.7207465074781079,-0.29662194693664856,13,2.5099881262834236,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 15, 'slow_period': 200}",5.0,0.0906909671624816,0.758222475026517,-0.29270186209846105,13,2.5053027909842234,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 30, 'slow_period': 180}",5.0,0.08988862164824507,0.7159737380973935,-0.3161571326017325,13,2.4858738175755244,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 25, 'slow_period': 160}",5.0,0.08976820542896191,0.7154356936591286,-0.29109783572492565,17,2.482969716404366,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 20, 'slow_period': 200}",5.0,0.08787225045331826,0.70474931443754,-0.34130807530406504,15,2.4376477360211815,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 10, 'slow_period': 120}",5.0,0.08692438522359192,0.7794430831411767,-0.2227456862744005,29,2.4152714731553107,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 10, 'slow_period': 80}",5.0,0.0866555916169236,0.7887020222612494,-0.20603390796858867,41,2.408959999026953,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 30, 'slow_period': 160}",5.0,0.08447882910215099,0.6698170287049761,-0.3133033579013115,15,2.358395542574166,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 15, 'slow_period': 160}",5.0,0.08441336202081562,0.7226755037055324,-0.23741938798486684,21,2.3568897935775466,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 10, 'slow_period': 180}",5.0,0.08433222906140703,0.7374719008559406,-0.2154882036080551,21,2.3550249358148574,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 10, 'slow_period': 140}",5.0,0.08002777195932187,0.716768176588422,-0.25936248907470794,27,2.2579808699828785,2015-01-01,2025-08-12
SPY,sma,"{'fast_period': 15, 'slow_period': 60}",5.0,0.07988273716519334,0.7378169036041546,-0.24757337309131944,51,2.254775059662281,2015-01-01,2025-08-12
